Listing ID,Listing Name,Host ID,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
17109062,*,29429262,Christina,7/3/2015,within a few hours,100%,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53042,13.38946,t,Apartment,Entire home/apt,4,1,2,2,,1,2,21,6/2/2017,23/4/2019,97,10,10,10,10,10,9,t,f,95
20068299,*,12563974,Hebarth,27/9/2014,,,f,Tiergarten,Mitte,Berlin,10787,DE,Germany,52.49959,13.34977,t,Apartment,Entire home/apt,3,1,2,2,,1,1,5,3/11/2017,25/5/2018,90,9,7,9,10,10,8,t,f,180
970504,*,6764706,Aveobna,20/5/2013,within a day,80%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49434,13.41618,t,Apartment,Entire home/apt,2,1,1,1,0,3,3,2,11/3/2013,30/6/2014,90,9,8,8,9,9,9,f,f,100
31361257,*,82675076,Marla  & Gud,13/7/2016,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50727,13.46971,t,Condominium,Entire home/apt,4,1,1,2,,2,3,3,21/4/2019,23/4/2019,100,10,9,10,10,10,10,t,f,90
32080508,*,3931998,Dina,23/9/2012,a few days or more,0%,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53637,13.42723,f,Apartment,Entire home/apt,4,1,2,2,,1,3,1,2/12/2018,2/1/2019,,,,,,,,t,f,200
26388060,*,191891228,Aninrfer,3/6/2018,,,f,Britz,NeukÃ¶lln,Berlin,*,DE,Germany,52.45968,13.44279,t,Boat,Entire home/apt,2,1,1,1,,1,*,0,,,,,,,,,,t,f,56
23603155,*,10409600,Ha,6/12/2013,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46565,13.43284,f,Apartment,Private room,2,1,1,1,,1,1,4,3/5/2018,30/9/2018,96,10,10,10,9,10,9,t,f,70
552624,*,985462,Hannar,29/8/2011,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10119,DE,Germany,52.53145,13.42028,t,Apartment,Entire home/apt,4,1,2,2,,2,5,56,2/11/2012,2/1/2019,99,10,10,10,10,10,10,f,f,79
12673000,*,14271956,Stefanie,3/3/2014,within a few hours,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49113,13.43257,t,Apartment,Entire home/apt,2,1,0,2,,1,4,12,24/4/2016,1/1/2019,93,9,9,10,10,10,9,f,f,50
17728184,*,46775900,Marba,4/10/2015,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49155,13.41212,t,Apartment,Entire home/apt,2,1,1,1,,1,1,1,22/10/2015,23/9/2015,80,10,8,10,10,8,8,f,f,35
24113880,*,1547255,Apa,15/8/2012,within a few hours,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49576,13.42663,t,Apartment,Private room,2,0.5,1,1,,1,2,70,19/3/2018,13/4/2019,93,9,9,9,9,9,9,f,f,48
24403660,*,32573129,Silgin,7/5/2015,,,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.555,13.41123,t,Apartment,Private room,1,1,1,1,,1,5,5,2/1/2018,7/8/2018,95,10,8,10,10,10,9,f,f,25
31110659,*,326346,Merce,13/3/2010,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12059,DE,Germany,52.48491,13.44264,f,Serviced apartment,Private room,4,1,1,4,,1,1,2,7/3/2019,21/4/2019,100,10,10,10,10,10,10,t,f,45
13083178,*,81034921,Cooige,7/7/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.492,13.38207,t,Apartment,Entire home/apt,2,1,1,1,,2,3,5,30/7/2016,26/10/2016,96,9,9,10,9,10,9,f,f,70
34452492,*,540892,Tim,1/9/2010,within a day,75%,f,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.45249,13.52111,t,Apartment,Entire home/apt,3,1,2,2,,2,5,0,,,,,,,,,,f,f,70
32525666,*,32252872,Digka,7/4/2015,within a day,50%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10585,DE,Germany,52.51591,13.2974,f,Hostel,Private room,2,1,1,1,,1,1,0,,,,,,,,,,t,f,45
3525298,*,21409715,Maria,11/9/2014,,,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53212,13.39701,t,Apartment,Private room,1,1,1,1,,1,1,20,23/9/2014,12/10/2015,94,10,10,10,10,10,10,f,f,32
26946045,*,5674987,Elyza,19/3/2013,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.49248,13.38768,t,Apartment,Private room,2,1,1,1,,1,2,6,1/6/2018,27/4/2019,95,10,9,10,10,10,10,f,f,48
16800872,*,16753887,Agca,15/7/2014,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.48967,13.40724,f,Apartment,Entire home/apt,2,1,1,1,,1,10,2,14/4/2017,28/6/2017,90,10,10,10,10,10,8,f,f,70
5826412,*,32686189,Marlin,18/4/2015,within a few hours,94%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48499,13.43819,t,Apartment,Private room,2,1,1,2,,1,4,21,5/5/2015,23/4/2019,90,9,8,9,9,10,9,f,f,30
6236045,*,15683083,Rougno,25/2/2014,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.48729,13.3903,f,Apartment,Private room,2,1,1,1,,1,4,1,21/4/2019,12/6/2018,80,10,10,10,8,8,8,t,f,40
10572604,*,10160130,Fhnjaat &&Ctarioma,17/2/2014,,,f,Westend,Charlottenburg-Wilm.,Berlin,14055,DE,Germany,52.51191,13.26892,t,House,Private room,4,1,1,2,,2,1,0,,,,,,,,,,f,f,45
29624000,*,96447643,Madrens,4/9/2016,within an hour,100%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10629,DE,Germany,52.50361,13.32469,t,Apartment,Private room,1,1.5,1,1,,1,1,0,,,,,,,,,,t,f,35
14735747,*,20810414,Meqroom,15/8/2014,within a day,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51152,13.4586,f,Apartment,Entire home/apt,2,1,2,3,,2,6,7,21/9/2016,13/9/2018,87,9,8,9,9,9,9,f,f,110
28602541,*,95647856,Katinna,17/9/2016,within a day,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52218,13.44526,f,Apartment,Entire home/apt,2,1,2,2,,1,4,4,5/9/2018,26/4/2019,100,10,10,10,10,10,10,f,f,120
20730649,*,8992639,Andrew,16/9/2013,,,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55179,13.40566,t,Apartment,Entire home/apt,3,1,1,1,,2,1,14,3/1/2018,25/2/2018,85,9,8,6,10,10,9,f,f,55
5280461,*,1494941,Max,9/10/2011,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46969,13.43402,t,Apartment,Entire home/apt,2,1,2,1,,1,3,4,17/7/2015,14/4/2016,100,10,10,10,10,10,10,f,f,49
12272753,*,69918231,Babicna,21/4/2016,,,f,Wedding,Mitte,Berlin,13359,DE,Germany,52.56062,13.385,t,Apartment,Entire home/apt,3,1,2,2,,1,4,0,,,,,,,,,,f,f,29
32238569,*,105335776,Nisc,10/11/2016,a few days or more,0%,f,KÃ¶penick,Treptow - KÃ¶penick,Berlin,12555,DE,Germany,52.46008,13.57801,f,Apartment,Private room,2,1,1,1,,2,2,2,9/3/2019,29/4/2019,100,10,10,10,7,8,10,f,f,25
20919841,*,146974192,Lyor,12/8/2017,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12047,DE,Germany,52.49178,13.42916,t,Apartment,Private room,2,1,1,2,,1,3,0,,,,,,,,,,f,f,23
14315524,*,24227536,Dik Sar,7/12/2014,,,f,Mitte,Mitte,Berlin,10179,DE,Germany,52.5089,13.41033,t,Apartment,Private room,2,1,1,1,,1,3,17,28/9/2016,22/3/2018,97,10,9,10,10,10,9,f,f,35
1681059,*,3589561,Ron,29/8/2012,,,f,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,12161,DE,Germany,52.47562,13.32736,f,Apartment,Entire home/apt,5,1,1,2,,1,1,0,,,,,,,,,,f,f,59
30442750,*,44459890,Luisa,4/9/2015,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47446,13.45443,t,Apartment,Private room,2,1,1,1,,1,2,2,3/1/2019,5/5/2019,100,10,10,10,10,8,10,t,f,22
14704743,*,4032225,Lea,10/10/2012,,,f,Zehlendorf,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.43293,13.25034,t,Apartment,Private room,2,1,0,1,,1,2,1,2/2/2017,3/3/2017,,,,,,,,t,f,13
15663003,*,73320225,Philipp,6/5/2016,,,f,Wedding,Mitte,Berlin,13359,DE,Germany,52.55898,13.37983,t,Apartment,Private room,2,1,1,1,,1,2,3,2/2/2017,30/5/2017,100,10,9,10,10,9,10,f,f,20
17748016,*,137281580,Jonette,14/6/2017,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243,DE,Germany,52.51471,13.45569,f,Apartment,Private room,1,1,1,1,,1,1,2,25/8/2017,28/8/2017,80,10,6,10,10,10,10,f,f,30
19275803,*,112685289,Holf,10/1/2017,within an hour,100%,t,Mitte,Mitte,Berlin,10115,DE,Germany,52.52904,13.39032,t,Apartment,Entire home/apt,3,1,1,2,,1,3,15,27/10/2017,1/5/2019,97,9,8,10,10,10,9,t,f,89
18743700,*,96424516,Mohannes,29/8/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49881,13.44215,t,Apartment,Private room,2,1,1,1,,1,3,1,16/3/2017,16/5/2018,100,10,10,10,10,10,10,f,f,37
1958936,*,4869368,Jelenger,28/10/2012,,,f,Steglitz,Steglitz - Zehlendorf,Berlin,12167,DE,Germany,52.45072,13.34463,f,Apartment,Private room,2,1,1,1,,1,6,1,9/6/2016,19/5/2017,80,10,8,10,10,10,10,f,f,28
33421889,*,213416797,Elankite,11/8/2018,within a day,80%,f,Prenzlauer Berg,Pankow,Berlin,10409,DE,Germany,52.54142,13.44264,t,Apartment,Private room,2,1,1,1,,1,1,2,15/4/2019,26/4/2019,80,10,7,10,10,10,10,t,f,40
11920588,*,51826965,Marc,30/12/2015,,,f,Wilhelmstadt,Spandau,Berlin,*,DE,Germany,52.53784,13.19367,f,*,Private room,2,1,1,2,,1,1,0,,,,,,,,,,f,f,39
16693728,*,107512944,Enge-Ã,19/1/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.50018,13.42561,t,Apartment,Entire home/apt,3,1,1,1,,1,3,13,14/11/2016,11/9/2017,91,9,9,9,9,10,9,f,f,60
29773611,*,218760884,Teum Vom Hotel LINDEMANNS,13/9/2018,within an hour,91%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10783,DE,Germany,52.49463,13.3607,t,Hotel,Private room,4,1,1,2,,1,1,6,10/1/2019,21/4/2019,100,10,10,10,10,9,9,t,f,200
19603369,*,65187183,Jormimar,17/3/2016,,,f,Lichterfelde,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.43676,13.32023,f,Apartment,Private room,1,1,1,1,,1,2,0,,,,,,,,,,f,f,25
3963219,*,15573028,Lochar,21/5/2014,within a day,100%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48542,13.43632,t,Apartment,Entire home/apt,2,1,1,1,,1,3,153,12/10/2015,12/5/2019,98,10,10,10,10,10,10,f,f,78
23105847,*,141969,Notelie,13/6/2011,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10409,DE,Germany,52.54336,13.43688,f,Apartment,Entire home/apt,2,1,1,1,,1,2,52,20/11/2017,29/4/2019,94,10,10,10,10,9,9,f,f,69
16205627,*,47531595,Katharina,16/10/2015,,,f,Moabit,Mitte,Berlin,10559,DE,Germany,52.53069,13.34882,t,Apartment,Entire home/apt,3,1,1,1,,2,3,3,21/5/2017,24/6/2017,93,10,9,10,10,9,10,f,f,72
7439670,*,39579173,Jinna,13/11/2015,,,f,Wedding,Mitte,Berlin,13351,DE,Germany,52.55459,13.33716,t,Apartment,Private room,2,1.5,1,1,,1,2,0,,,,,,,,,,f,f,25
1283634,*,5890801,Etozia And Tancos,20/5/2013,within an hour,100%,t,Mitte,Mitte,Berlin,10119,DE,Germany,52.53205,13.4002,t,Loft,Entire home/apt,2,1,1,1,,1,5,35,25/4/2015,4/3/2019,99,10,10,10,10,10,10,f,f,99
29671417,*,169276505,Mariele,1/12/2017,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.49433,13.38785,t,Apartment,Private room,2,1.5,1,1,,1,5,0,,,,,,,,,,t,f,30
4368513,*,8385353,Lucis,25/9/2013,,,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.49461,13.4469,t,Apartment,Entire home/apt,3,1,1,2,,2,2,4,4/7/2016,28/1/2017,100,10,10,10,10,10,10,f,f,79
450127,*,3470466,Elic,28/6/2012,,,f,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,10783,DE,Germany,52.49548,13.45927,t,Apartment,Private room,4,1,1,1,0,2,4,9,30/10/2014,22/9/2015,100,10,9,10,10,9,10,f,f,90
23146872,*,47630986,Omgvie,14/10/2015,within a day,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49201,13.41885,t,Apartment,Entire home/apt,3,1,2,2,,1,3,9,25/4/2018,28/8/2018,100,10,10,10,10,10,10,f,f,190
6189396,*,30369648,Carostian,25/5/2015,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.50293,13.42418,t,Apartment,Entire home/apt,4,1,1,2,,2,1,325,18/2/2015,12/5/2019,97,10,10,10,10,10,9,f,f,63
9582163,*,11284568,Carascia Onnrelceea,27/2/2014,,,t,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53633,13.42657,t,Apartment,Entire home/apt,2,1,1,1,,1,5,80,10/10/2015,30/9/2018,97,10,10,10,10,10,9,f,f,39
14330259,*,133371822,Mori,15/5/2017,within a few hours,100%,f,KÃ¶penick,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.43102,13.53142,t,Apartment,Private room,3,1,1,1,,1,2,1,9/6/2018,21/7/2018,100,10,10,10,10,10,10,t,f,40
5014422,*,32792507,Rico,4/5/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51365,13.47216,t,Apartment,Entire home/apt,4,1,2,2,,4,1,7,8/6/2015,18/10/2015,83,8,9,8,9,9,7,f,f,55
22351869,*,100156805,JÃ¼reen,4/3/2017,,,f,Halensee,Charlottenburg-Wilm.,Berlin,10711,DE,Germany,52.5032,13.29834,t,Condominium,Entire home/apt,4,1,2,2,,1,2,0,,,,,,,,,,f,f,100
27626000,*,210827990,Kima,16/8/2018,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49341,13.43273,t,Apartment,Private room,1,1,1,1,,1,2,6,3/8/2018,15/12/2018,100,10,10,10,10,10,10,t,f,32
19638437,*,88316199,Niko,15/8/2016,,,f,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,12459,DE,Germany,52.46599,13.51567,f,Apartment,Private room,2,1,1,1,,1,1,7,27/1/2017,2/11/2017,88,10,9,10,9,9,9,f,f,22
28780804,*,227570518,Tobja,26/10/2018,,,f,Friedrichsfelde,Lichtenberg,Berlin,10315,DE,Germany,52.50835,13.5184,t,Apartment,Private room,2,2,1,1,,1,7,2,28/8/2018,21/8/2018,90,10,9,10,10,10,10,f,f,35
20132608,*,13219648,Jo,2/4/2014,within a day,100%,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54288,13.4247,f,Apartment,Entire home/apt,1,1,1,2,,1,5,1,8/1/2018,10/3/2019,100,10,10,10,10,10,10,f,f,45
11089065,*,18310237,Richoel,24/6/2014,,,f,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,12163,DE,Germany,52.46666,13.31427,t,Apartment,Private room,1,1,1,1,,1,1,0,,,,,,,,,,f,f,20
24010179,*,37634608,Michella,8/7/2015,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10625,DE,Germany,52.51376,13.31566,f,Apartment,Private room,2,1,0,1,,1,5,0,,,,,,,,,,t,f,140
12929251,*,67417092,Ehbistian,7/6/2016,,,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.49137,13.44746,t,Apartment,Entire home/apt,2,1,1,1,,1,2,9,8/3/2018,8/1/2019,95,10,10,10,10,10,9,f,f,50
33418271,*,247186843,Iges,11/3/2019,within a day,100%,f,Lichtenberg,Lichtenberg,Berlin,10365,DE,Germany,52.51701,13.49544,t,Apartment,Entire home/apt,6,1,1,2,,3,3,0,,,,,,,,,,f,f,64
19646896,*,21516114,Zau,1/10/2014,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.51157,13.46164,t,Apartment,Entire home/apt,4,1,1,1,,2,3,49,26/8/2017,8/5/2019,94,10,9,9,9,10,9,t,f,67
1191504,*,3176556,Henonde,13/8/2012,within an hour,100%,f,NiederschÃ¶nhausen,Pankow,Berlin,13156,DE,Germany,52.58407,13.39934,t,Loft,Entire home/apt,2,1,1,1,,1,4,28,11/11/2013,30/9/2018,95,9,10,10,10,9,9,f,f,34
31713388,*,231969085,Marcin,10/1/2019,within a few hours,90%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46409,13.4262,t,Apartment,Entire home/apt,2,1,0,1,,1,2,4,13/1/2019,8/5/2019,95,10,10,10,10,10,10,f,f,45
12958356,*,8386507,Ranju,29/10/2013,,,f,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.53355,13.43027,t,Apartment,Private room,2,1,1,1,,2,6,3,29/10/2016,21/12/2016,93,8,10,10,10,10,9,f,f,40
27187611,*,202575371,Nascas,7/8/2018,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963,DE,Germany,52.49575,13.38614,f,Apartment,Private room,2,2,1,1,,1,3,5,28/8/2018,1/1/2019,100,10,9,10,10,9,9,t,f,70
9308007,*,4207103,Tibo,6/10/2012,within a day,75%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55544,13.41774,t,Apartment,Entire home/apt,4,1,1,1,,2,6,12,19/5/2016,28/4/2019,100,10,10,10,10,10,10,f,f,75
28493575,*,201657800,Cia,27/7/2018,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,,DE,Germany,52.54617,13.42754,f,Apartment,Private room,2,1,1,1,,1,3,11,30/9/2018,22/4/2019,98,10,10,10,10,10,10,t,f,33
18346068,*,147557652,Martin,15/8/2017,within a day,78%,f,Wedding,Mitte,Berlin,13347,DE,Germany,52.54623,13.37021,t,Apartment,Private room,2,1,1,1,,1,1,17,20/9/2018,14/4/2019,94,10,9,10,10,10,10,t,f,35
18286433,*,97191,BÃ¤rb,5/11/2011,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.50684,13.47026,t,House,Private room,3,2,1,2,,1,2,5,2/12/2017,1/1/2019,100,10,10,10,10,10,10,t,f,60
20102048,*,143936259,Marleina,2/8/2017,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.4906,13.3938,t,Apartment,Private room,2,1,1,1,,2,3,46,16/8/2017,4/5/2019,98,10,9,10,10,10,10,t,f,35
14233957,*,21397962,Enriaa,1/9/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.4805,13.42708,t,Apartment,Private room,2,1,1,1,,1,7,0,,,,,,,,,,f,f,11
18408632,*,137695334,Floreime,25/6/2017,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53353,13.41777,f,Apartment,Private room,3,1,1,2,,1,4,1,26/7/2017,8/7/2017,80,10,8,10,2,10,10,t,f,75
11310335,*,58768634,Katy,7/7/2013,within a few hours,100%,f,Mitte,Mitte,Berlin,10179,DE,Germany,52.51571,13.41127,t,Apartment,Entire home/apt,6,1,2,2,,2,1,99,30/4/2016,10/5/2019,89,10,9,10,9,10,9,f,f,210
19323397,*,515960,Jenendet,13/3/2011,within a few hours,100%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48234,13.43848,t,Apartment,Private room,2,1,1,1,,1,3,27,5/5/2017,9/10/2018,97,10,10,10,10,10,10,f,f,50
12876724,*,76590537,Lalline,13/6/2016,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53353,13.4241,t,Apartment,Private room,2,1,1,1,,1,1,3,18/4/2016,2/9/2016,80,8,8,9,9,9,10,f,f,45
6426806,*,34487217,Geadgivra,29/6/2015,,,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10717,DE,Germany,52.4901,13.33419,t,Apartment,Private room,2,1,1,1,,1,1,12,31/8/2015,6/4/2016,99,10,10,10,10,10,10,f,f,36
6408290,*,38363996,Chris,2/7/2015,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10587,DE,Germany,52.51959,13.31764,f,Apartment,Private room,2,2,1,1,,1,2,0,,,,,,,,,,f,f,20
23951772,*,174096931,Marine,27/3/2018,within an hour,100%,f,Karlshorst,Lichtenberg,Berlin,10318,DE,Germany,52.491,13.51029,t,Apartment,Entire home/apt,2,1,1,1,,1,3,1,24/4/2018,28/5/2018,100,10,10,10,10,10,8,f,f,50
15503705,*,23273132,Madinina,29/11/2014,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.5342,13.42106,t,Apartment,Entire home/apt,2,1,2,2,,2,3,7,13/12/2016,3/3/2018,94,10,10,10,10,9,9,t,f,49
17599989,*,23239133,Nitharina,24/2/2014,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53189,13.42133,t,Apartment,Private room,2,1,1,1,,1,3,9,24/6/2018,21/11/2018,100,10,9,10,10,10,10,f,f,38
7291708,*,49885606,Ilenandro,2/11/2015,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50779,13.45954,t,Apartment,Private room,2,1,1,1,,2,2,49,26/8/2015,4/5/2019,99,10,10,10,10,10,10,f,f,35
2407237,*,18699982,Phianka,17/8/2014,within a day,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.4856,13.42697,t,Condominium,Entire home/apt,4,1,1,2,,2,*,34,31/1/2014,12/2/2019,100,10,10,10,10,10,10,f,f,40
2826552,*,17182339,Ana,11/7/2014,within a day,78%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46534,13.42832,f,Apartment,Private room,2,1,1,2,,1,1,36,27/12/2013,27/4/2019,95,9,9,10,10,10,9,f,f,35
2509400,*,5299502,Hearielt,8/4/2013,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,*,DE,Germany,52.49078,13.36019,t,Apartment,Entire home/apt,2,1,1,2,,1,1,0,,,,,,,,,,f,f,38
145237,*,163163,Gelix,14/8/2010,within an hour,100%,t,Charlottenburg,Charlottenburg-Wilm.,Berlin,14059,DE,Germany,52.51971,13.29476,t,House,Private room,2,2,1,1,,1,2,238,1/4/2011,7/5/2019,99,10,10,10,10,9,10,f,f,52
28925694,*,17190828,Ullie,4/5/2014,within a day,88%,f,Mitte,Mitte,Berlin,10119,DE,Germany,52.52636,13.40715,t,Apartment,Private room,2,1,1,1,,1,3,18,8/9/2018,30/4/2019,90,10,8,9,9,10,9,f,f,50
31858799,*,205139411,Alexander,10/7/2018,within an hour,90%,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54746,13.40665,f,Apartment,Private room,1,1,1,1,,1,60,0,,,,,,,,,,f,f,18
1226519,*,6254994,Garlan,24/6/2013,within a few hours,100%,f,Steglitz,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.45707,13.34749,t,House,Private room,1,1,1,1,,1,2,47,24/6/2013,11/5/2019,97,10,10,10,10,9,10,f,f,39
22378867,*,83804452,Inbind,15/5/2016,,,f,KÃ¶penick,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.448,13.57903,f,Apartment,Entire home/apt,4,1,2,4,,1,1,1,17/12/2017,17/6/2017,100,10,10,10,10,10,10,f,f,45
11256385,*,52249032,SoldÃ©,4/12/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.51336,13.45754,t,Apartment,Private room,2,1,1,1,,1,2,2,21/5/2016,15/3/2016,100,10,10,10,10,10,10,f,f,50
31762161,*,232901401,Cary,26/1/2019,within a few hours,100%,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.52434,13.37812,t,Apartment,Entire home/apt,2,1,0,1,,1,2,1,4/4/2019,29/4/2019,100,10,10,10,10,10,10,t,f,60
21229907,*,196344325,Cata,15/4/2018,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49573,13.43545,t,Boutique hotel,Private room,4,1,1,4,,1,1,12,17/3/2018,1/5/2019,91,9,9,10,10,9,9,t,f,88
17386414,*,89825516,Franc,2/8/2016,within an hour,90%,t,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.5238,13.44831,t,Apartment,Private room,2,1,1,1,,1,2,91,28/7/2018,8/5/2019,98,10,10,10,10,10,10,t,f,49
25919704,*,152478472,Solfen,4/11/2017,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47296,13.44532,f,Apartment,Entire home/apt,2,1,2,2,,1,3,13,19/7/2018,28/4/2019,98,10,10,10,10,10,9,f,f,65
17954340,*,132036972,Bya,10/7/2017,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50901,13.45052,t,Apartment,Entire home/apt,2,1,1,1,,1,5,1,9/5/2017,20/7/2017,80,10,10,8,10,6,8,f,f,50
5868208,*,1837528,Mersemer,10/8/2011,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.48549,13.43439,t,Apartment,Entire home/apt,2,1,2,2,,2,1,2,5/7/2016,20/11/2018,80,8,6,8,8,6,6,f,f,80
11609897,*,49687889,Annam,9/11/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.5232,13.44105,t,Apartment,Private room,2,1,1,1,,1,14,1,7/4/2016,3/4/2016,100,10,10,10,10,10,10,f,f,40
2108751,*,18305459,Soffit,23/8/2014,within a day,88%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.49713,13.4246,f,Apartment,Private room,2,1,1,1,,1,1,33,10/6/2015,21/4/2019,92,10,9,10,9,10,9,f,f,38
